2377 1
20819 2
16928 3
18283 3
28048 2
3876 2
18388 2
25077 3
17351 3
22650 1
10520 2
26300 2
25954 2
24509 3
22793 1
25409 2
2109 1
7884 1
16896 3
24350 1
12097 1
22143 3
11463 2
19515 1
17934 1
26495 3
23795 3
15252 2
5683 3
6532 2
19859 1
24221 3
37 3
2925 2
11551 1
26690 2
27159 1
29718 3
21529 3
22378 1
5870 2
12975 1
10912 1
23407 1
5394 1
13492 1
25322 2
16168 3
29909 2
11851 2
14965 1
21189 1
14880 2
24344 3
18531 2
26665 1
15450 3
12446 1
19617 1
4013 2
5874 2
883 1
29423 2
18696 1
4628 1
29694 2
15651 2
19492 3
5127 1
25902 1
14689 1
3362 1
23525 1
24790 1
3927 2
1738 2
21403 2
4763 2
26902 2
23172 3
11578 3
28811 2
23138 1
11805 1
4459 2
19614 1
8361 3
17688 1
19305 1
6357 2
2688 1
4654 2
9211 2
12349 2
19005 2
27492 1
8931 1
27481 2
16757 1
4557 3
29189 1
20215 2
8453 3
8348 1
26184 2
29276 1
28977 3
27134 2
14003 3
9125 1
11259 2
7206 1
29688 1
860 3
2836 3
19115 2
1526 2
10504 2
12635 1
19580 2
15257 1
20782 2
19239 1
20748 2
12772 2
4925 1
18615 3
6857 1
17043 2
27951 3
16545 3
20054 3
11731 2
25916 1
11133 3
5881 1
3465 2
9936 3
4907 2
4030 2
12753 3
22021 2
25476 3
18225 3
8561 2
18944 1
320 3
25838 2
21601 1
15196 3
28158 2
10364 3
9412 1
24222 3
29865 2
15803 2
8724 1
23234 3
1743 2
9611 3
22845 3
12770 2
10248 1
18602 2
15424 2
28989 3
9538 3
26459 2
11376 3
16327 1
8378 2
19290 2
7119 3
14183 1
5975 1
17166 3
14438 2
3093 2
15714 2
28611 2
12185 3
27590 2
909 1
15868 2
4639 3
23029 2
25922 2
3629 2
18847 1
15182 1
25439 1
25316 2
24562 1
15308 3
10971 3
13086 1
6448 2
7418 3
6042 1
6507 2
10823 3
16386 2
18288 1
29924 3
13015 2
22320 3
28178 2
17785 2
18665 2
141 3
18627 1
19799 1
20784 2
8776 1
11209 2
22184 2
4741 2
17752 2
15351 3
1909 2
16817 2
8054 2
9159 1
20 1
2626 1
1499 1
25339 2
18080 3
24543 1
25031 1
3903 2
20064 1
21033 3
15934 3
20412 1
19193 2
15911 3
23629 3
13746 3
17938 2
6428 3
8876 2
7775 3
26430 2
20212 3
4494 3
8903 1
23500 3
9836 1
14246 1
23434 3
22415 1
29867 1
13159 1
15541 1
20610 1
20615 2
17667 2
29310 3
12426 2
1231 3
27466 2
18776 2
14893 3
11146 3
4937 2
699 2
287 1
12596 1
22013 2
959 2
9373 3
28516 3
22900 1
5450 2
19057 2
9254 3
18197 1
7534 3
3172 3
27688 2
401 1
15275 1
25672 2
19452 3
4060 3
9903 2
21305 3
24479 3
27167 1
1659 3
28757 3
29182 3
27352 3
25817 2
24224 2
18600 1
2558 1
4205 1
10729 1
18937 1
22294 2
8873 2
9643 3
23002 2
22536 1
9188 3
15003 1
682 1
2121 1
25006 1
12830 2
14645 3
3005 1
19685 3
4069 3
3628 2
29786 2
11549 1
8632 2
16680 2
10568 2
19524 3
7010 1
25386 2
18273 1
13028 2
28166 3
10914 3
16097 1
11409 3
24181 2
9996 2
10335 3
28221 2
20675 3
11048 2
8729 3
11238 3
15750 1
11199 2
25636 1
8976 1
19269 3
2133 3
7690 2
10162 1
14002 1
3161 3
27788 1
12501 2
13490 2
17717 2
21662 2
25493 1
9848 1
13803 3
15202 1
6863 3
19265 2
27194 3
13916 1
26934 1
4485 3
1453 3
7047 3
6310 2
27656 1
3964 3
12901 3
4708 1
13588 3
13393 1
15965 3
16357 1
24175 1
7699 1
1307 2
9557 1
18948 1
27304 3
8498 3
14840 2
10216 3
28848 3
5049 3
7575 3
4389 3
19351 2
14631 1
25414 2
20599 2
10180 1
26645 3
28550 1
5212 3
27949 3
18296 2
25234 2
1085 1
21202 2
20676 3
17908 3
5723 2
5096 2
16716 2
15485 1
2811 2
9715 2
27425 1
21747 1
21835 1
27035 2
22018 2
18291 2
8245 1
15828 2
28300 2
3691 1
20397 1
28230 2
23216 1
24469 2
142 2
14000 1
8164 3
14371 3
19749 1
21268 1
24431 1
9053 3
19775 2
16526 3
13254 1
25379 3
4484 3
17531 2
656 3
2894 3
29997 1
14907 2
5371 3
20269 1
9393 2
18271 3
18578 3
26098 1
17263 1
8475 3
24992 2
8681 2
14046 2
8868 2
8005 1
17397 2
4132 1
1879 2
5789 1
2651 3
6581 1
23729 1
24117 3
24950 2
2893 2
26800 3
26621 1
14073 3
16044 2
550 3
25099 2
3267 2
27864 2
24492 1
28648 2
22079 2
2580 1
29429 2
18057 3
15042 2
11899 3
6671 1
27642 3
13953 2
13859 2
20104 3
276 1
24898 1
17855 2
8885 3
2992 1
12900 1
10986 1
2137 1
24577 3
16446 3
22190 3
24420 3
660 1
18297 2
17356 1
22301 1
8528 3
15184 1
103 1
21549 2
24094 2
20651 2
24024 1
12744 3
28775 3
77 3
3516 2
2737 3
21199 3
4658 2
8572 1
4742 1
354 2
14063 1
10900 2
9411 3
3141 1
11293 1
2030 1
3993 2
5119 2
990 2
10783 1
13897 3
2434 2
18618 2
16112 2
23151 3
6486 3
24190 1
29533 1
6776 2
5577 2
8466 2
10284 1
29575 3
10387 2
16567 3
25173 2
22450 2
11347 2
23183 3
1275 1
24158 1
26196 1
17631 2
18101 2
12851 1
14340 3
22828 1
12161 3
7842 3
7250 1
2512 2
5855 3
21477 2
10388 2
24690 2
26413 2
8550 1
23662 3
2452 3
27158 1
3877 3
8090 1
28482 1
27189 3
6781 3
2899 2
17062 3
3328 1
16652 2
21287 3
6440 2
1105 3
4173 1
4640 2
21849 3
8308 1
29013 1
29774 1
23427 1
9120 3
20629 3
26923 2
26164 3
25429 3
24787 3
10777 3
12591 1
10704 1
26881 3
11252 3
28967 1
23239 1
24115 3
21649 3
15103 1
20199 2
12455 2
16777 3
24323 3
23939 3
27236 2
799 2
24375 2
20597 1
17074 1
907 1
12111 3
25872 1
27224 3
8597 3
15599 3
5153 1
19888 2
2455 2
12297 2
28604 1
22387 2
10548 2
21292 3
11235 1
27591 1
28240 1
22417 3
6436 1
15258 1
2996 3
26347 3
29480 1
13485 1
12778 2
11397 1
10511 3
22643 2
7879 3
4608 1
23716 1
9483 1
25327 3
24977 1
13404 3
6137 2
5135 1
26172 1
384 3
13349 2
9929 2
16472 1
25128 1
20080 2
12831 2
13374 3
2047 3
16852 3
17610 1
4325 3
14275 2
7649 2
29711 3
25749 3
2032 2
24752 2
14688 2
23664 1
11743 3
5707 3
20953 3
350 3
21217 3
8912 2
24061 2
6504 1
9978 1
27360 3
1226 3
1365 2
7171 2
373 3
13063 3
26048 1
18000 2
7930 2
17805 2
1601 3
23379 3
15261 3
24812 2
7030 1
17084 3
20558 1
6016 2
11214 1
10001 1
24374 1
26737 1
7078 3
15028 1
4286 3
5000 1
7305 3
21783 2
18927 1
10845 1
21746 2
11303 1
14874 1
7392 3
19648 3
23695 1
21572 2
29921 3
10791 3
27029 2
7582 1
20551 3
3347 1
21204 1
2856 3
21567 1
24717 1
199 1
2981 3
10206 1
18281 2
17368 3
29585 3
11940 2
8253 2
9690 3
26001 3
13479 2
14190 1
24608 3
29290 3
26887 2
9311 3
24943 3
24191 1
21742 1
19227 1
26092 3
23999 3
11356 3
11411 1
21998 3
27593 2
12763 2
10523 1
6999 2
8637 1
24360 3
999 2
13076 3
17830 1
5094 2
3535 2
10269 3
27190 2
387 3
4026 3
19823 1
961 2
8662 2
11912 1
3050 1
7641 3
12769 1
24963 1
26569 2
2281 1
588 1
16781 2
27634 2
8587 1
14260 2
10505 1
22873 1
12605 3
8757 1
10177 2
16000 2
23282 2
995 3
8007 3
24954 3
29628 2
2407 3
437 1
29174 2
26013 3
4885 3
17025 1
29425 3
12316 1
8677 3
17869 2
20092 2
1610 2
11823 3
9585 2
6292 3
21623 2
17995 3
3824 3
28587 1
21600 2
22027 3
9454 3
13268 2
13670 2
23510 3
24885 1
20527 1
24169 2
16816 2
22379 2
16406 3
3487 1
22850 1
21009 3
19032 3
29006 2
21712 3
20441 1
22515 2
20963 3
19200 1
11655 2
10506 3
5882 2
25449 3
11193 2
11613 3
8904 2
28344 1
10736 1
27794 1
17175 2
11304 3
19627 1
23123 2
12680 1
22113 3
25977 3
25398 2
13025 2
15912 1
9960 1
11116 1
15459 2
20090 3
949 3
8165 1
20942 2
22057 3
13884 2
26036 2
21448 1
27697 3
22371 1
8847 1
8240 1
7150 1
17946 1
5765 1
19491 1
28453 1
997 2
29117 2
8425 1
12852 1
7497 2
27490 3
3232 2
23931 2
15064 3
24610 1
21060 2
23698 1
16673 1
8340 1
12401 3
2308 2
21829 1
24328 2
1445 3
4671 3
25885 2
19294 1
20062 3
8406 3
14538 3
11284 1
24742 1
3036 2
20838 3
26782 3
28895 1
4392 2
29402 3
5288 3
11388 1
21337 3
2739 1
24976 1
9112 1
13022 3
16007 2
28930 3
6169 2
8685 2
10361 2
20755 1
12942 1
7134 2
5736 1
23314 2
16897 2
12214 2
26252 2
15099 3
27329 3
10645 2
916 2
19069 1
26221 2
3118 3
13844 2
22655 2
13218 1
12707 3
10562 1
12083 2
16291 1
10840 3
11811 1
1914 1
7610 3
6900 2
2738 1
25078 3
4922 1
4465 2
25176 1
15346 3
7101 2
5425 3
5940 2
28993 3
29809 2
27710 2
20426 1
14442 1
714 2
12927 1
20521 2
1253 2
6218 3
20263 3
325 3
9395 2
21666 3
1663 3
1780 1
157 3
8112 2
4146 3
17670 3
16 3
4450 3
2583 1
22699 1
5742 1
3872 3
24583 3
15358 3
10657 2
15447 1
13382 1
2465 3
21805 3
17523 2
24036 3
17674 3
17313 3
9712 3
10598 1
12439 1
26634 1
16848 3
14158 2
9058 1
21245 3
11820 2
7739 2
25378 2
29316 3
18434 1
2105 1
28816 1
27338 2
9382 3
19176 2
22826 2
4315 3
8310 2
25400 2
18413 2
25447 2
1118 3
27443 3
24638 3
23317 3
5419 1
21706 2
16274 3
13549 1
23837 3
1376 2
2998 1
18181 1
12722 3
19404 3
19740 3
1581 3
12730 3
11629 2
18919 2
20693 3
20079 2
5843 1
7983 1
17589 3
25581 2
15702 3
16562 2
27758 2
7743 3
782 3
10021 1
8794 1
28372 1
1447 3
12911 1
16432 2
22132 3
23280 2
19390 3
21920 2
19168 2
10588 1
28317 3
7645 2
28925 2
14214 2
18855 1
26901 3
8986 1
28012 1
15787 3
15499 1
4949 3
7279 2
15623 2
8457 2
15181 2
12453 1
4102 2
20135 2
8890 3
13446 2
6342 3
22732 1
841 3
27128 2
434 2
13814 3
26908 1
12329 1
3905 3
15640 2
25616 2
6681 3
389 3
4723 1
22254 2
9827 1
13721 3
18213 3
17458 3
12670 3
27903 1
17302 2
27398 3
23457 1
227 3
357 2
16174 3
15776 1
1414 3
18925 1
28929 1
25755 2
25326 1
8463 2
7131 2
17102 1
22576 2
7493 2
17244 1
15007 3
16158 3
17242 2
13598 1
4619 2
21716 2
6483 2
16367 1
16725 2
20232 2
9734 1
21397 2
6491 2
23349 2
8271 3
9429 1
28515 1
20415 1
15760 3
10828 3
664 2
736 2
10503 2
15747 1
1116 2
6756 2
19927 1
383 2
14025 1
1454 3
15460 3
160 3
20535 1
6168 1
8040 1
21467 2
5491 3
27489 2
10311 2
18517 1
25405 2
22332 2
18484 1
13567 2
24880 1
1209 1
17836 1
10472 3
1761 3
9537 2
12116 1
730 3
2788 3
6355 3
28864 3
381 1
19626 2
4598 2
19313 1
11723 1
11100 2
15066 3
25691 1
15778 2
29203 1
28883 1
26439 2
10254 1
25063 3
24042 2
13920 2
18390 1
5154 3
5857 2
27156 1
12167 3
14696 3
12133 1
13093 2
14650 2
7788 1
20849 3
11108 3
20897 1
6195 3
19154 1
12138 3
5105 1
24995 3
4054 3
25500 2
14476 1
13421 3
24368 2
7735 2
22834 3
21454 3
7570 1
25649 1
4210 2
1807 3
7000 2
3354 3
28851 2
29930 1
17280 3
21761 3
17163 1
22905 1
1725 2
14943 3
12454 1
14228 1
24121 3
8758 2
14226 2
19171 3
18643 1
11588 3
8848 1
28185 2
22366 1
6075 3
1633 2
5868 3
28797 3
20255 3
26518 3
10255 1
7283 1
9578 1
22510 1
1084 1
20918 2
23703 2
18764 1
1205 1
11831 1
9293 1
9240 1
7093 3
6177 3
15894 1
29651 3
14993 1
7253 3
27981 2
15437 1
8329 3
19087 1
27693 1
7423 1
23455 3
6407 1
28316 3
5697 3
28395 3
7068 1
19469 2
26259 3
11274 1
16924 2
21187 1
7873 2
15158 1
22657 1
6973 2
12621 2
15357 3
6326 2
26407 3
16192 1
162 2
23788 1
3812 3
23922 3
20722 2
21163 3
22374 3
26717 2
7767 3
14015 3
9316 3
16756 1
9605 2
6972 2
21132 2
12616 1
9186 2
7776 1
200 3
4162 2
14456 2
23492 2
25527 1
18190 1
15561 1
3494 1
25215 3
7682 2
11350 3
15784 1
1668 3
25241 2
4931 1
2532 1
2020 3
1047 2
21545 3
7689 1
17736 1
13638 1
7779 1
18319 3
4247 3
10701 3
19135 1
27567 3
1293 3
5435 2
16893 1
19476 2
16096 2
3773 1
4116 3
26324 1
19884 2
1334 3
26369 1
22589 3
7514 3
20874 1
16093 1
21322 2
6138 2
13131 1
10185 3
22248 1
1716 3
24407 1
6003 2
2544 3
15720 2
8819 1
19629 1
23941 1
26296 2
22109 1
13601 3
313 1
29415 3
8866 1
15558 2
29936 1
11412 3
13990 2
20139 1
25955 3
23353 3
7799 1
16290 3
525 2
14770 1
26303 2
14028 3
353 1
18976 1
20380 2
15688 1
24710 1
9126 1
28904 3
8130 1
20619 3
29689 1
22924 2
18733 3
19380 1
16745 3
24339 1
11446 2
3219 2
12123 2
14875 1
4212 1
2286 3
18256 1
21967 1
9092 1
13424 3
7204 1
7683 2
13881 2
11305 3
15840 1
24866 3
3991 3
26127 1
15535 1
29734 2
11868 2
8964 3
8929 1
23057 3
26343 2
29368 2
2339 2
28636 3
26674 3
14653 2
15431 2
3800 1
14117 2
15601 3
16356 1
21466 2
3222 2
4609 3
27211 1
11386 3
9916 2
23790 3
5611 3
4772 3
11916 3
18275 1
25651 3
27576 2
28643 1
20328 1
27589 3
28657 3
29630 2
5305 2
20947 1
9158 1
18918 3
28369 2
24593 2
24233 1
22069 3
23246 2
10066 2
4405 1
15829 1
14297 3
25254 1
6221 2
10552 2
5022 1
1129 2
5810 2
26738 3
17673 1
24952 1
6196 1
5569 3
10745 2
19701 1
2855 2
13901 3
3432 1
10112 2
27022 2
15222 1
28141 1
22230 1
29847 3
13040 2
27309 2
9038 3
24906 2
19668 3
22236 2
8566 3
14241 1
9675 1
11800 3
17246 3
28983 3
2477 3
14901 2
17754 1
18292 2
18044 3
12848 1
8154 3
26646 2
5444 1
12811 2
7066 1
344 3
3792 1
27614 3
18979 1
6799 1
13270 1
27994 3
25605 2
10293 3
8235 2
27390 1
9088 2
23826 3
522 1
19539 2
17891 2
7188 1
7952 2
14390 2
27791 3
14771 3
18495 3
4354 3
232 2
2994 1
7319 1
20725 3
8291 2
13865 3
18524 3
16411 1
24629 2
1682 3
9256 1
4888 3
8218 1
8088 1
11547 2
26041 2
4046 2
16830 2
17766 3
352 1
29304 2
5552 1
17029 3
2687 2
29328 1
18961 2
3544 2
12238 3
19432 2
13372 2
29956 1
27648 3
9995 3
8116 1
5666 3
9234 3
28428 1
3707 3
7121 1
3279 1
8257 2
12141 2
2665 1
6974 2
12211 2
12850 3
27676 1
20106 2
3216 2
13056 2
7002 3
20736 1
11268 3
23010 1
6152 3
26928 3
27254 2
6479 2
16372 1
11986 1
360 2
1050 2
24299 1
24142 1
12905 3
28878 3
1790 1
17911 1
28941 3
15892 3
12583 2
12875 2
20781 1
17076 2
13409 1
19769 2
15880 3
13090 3
10096 3
1999 1
27106 3
2326 2
7713 1
17596 1
19424 2
17819 3
15821 1
25689 1
5451 2
12046 2
3101 3
28649 1
17630 3
4574 1
12396 1
6077 2
15498 1
22661 1
1555 2
21309 1
14922 1
10640 1
20307 1
16869 2
3780 1
16475 1
13924 3
12079 2
22991 2
23436 3
1596 1
17980 1
3136 3
29940 1
19458 1
24008 3
12203 3
10891 2
16903 1
29850 2
20926 2
28769 3
12566 1
9244 2
22604 1
3090 1
11663 2
20384 2
10460 2
3904 1
9789 3
16128 3
16151 3
6877 1
29778 3
22946 2
25638 2
18093 2
25578 1
9930 3
20544 2
5994 3
9862 3
21463 3
22923 1
25933 1
22061 3
10916 1
12407 3
17384 1
22797 1
11513 1
25676 2
4220 2
10510 3
23723 3
7077 3
26352 3
22342 3
18509 1
23308 1
15891 2
23054 3
20166 3
29529 2
15289 1
18881 1
7769 3
10985 1
19954 2
15120 2
26260 3
9804 1
8417 3
12578 1
4076 2
1102 2
5165 2
19881 1
10098 2
284 2
25900 3
18445 3
5748 1
8887 1
1053 3
3639 1
18415 3
13970 3
17915 2
5345 2
17954 2
21837 2
28796 1
7949 2
17828 3
4554 2
12394 2
8840 3
6019 3
15476 2
12222 2
17095 3
24865 1
18174 3
29132 1
19560 1
1504 1
10549 2
26081 3
3030 3
15435 3
14133 3
9642 2
29335 3
15916 3
19857 1
19533 2
14459 2
27018 2
17893 3
23494 2
4200 2
3251 1
16638 3
17811 3
10567 3
26250 2
20612 2
26763 2
26016 1
22513 2
9424 2
28361 3
9439 3
7269 2
10369 1
5349 1
10925 3
4273 3
13363 3
12035 1
3598 1
12728 3
15758 3
20682 1
24212 1
9975 1
9341 1
6386 2
8047 1
19094 2
17930 1
8966 2
7672 2
14789 2
18932 2
17605 2
7446 1
9532 3
11086 1
10822 2
5128 1
18836 3
5787 3
9464 3
5337 3
2862 2
27133 2
17061 2
3622 3
2261 2
19667 1
8892 2
8066 3
23241 3
26656 3
27496 3
14085 1
9925 3
6499 2
22783 3
6954 3
24056 1
4418 3
25389 2
1508 3
28951 2
14076 2
15140 2
1351 1
10905 2
23033 1
22074 2
11867 1
21064 2
3194 2
6446 2
5936 1
28560 1
15530 3
4474 3
15843 1
14967 3
13039 1
317 1
17480 3
21579 3
24162 3
5436 3
11590 3
20359 2
18613 1
22222 1
423 1
27201 2
8967 3
6091 1
3455 2
8851 1
23592 2
27689 1
5097 2
3497 3
5798 1
2742 1
26936 2
6741 2
6452 1
26891 1
19612 3
24909 2
29879 3
16176 3
6378 3
3282 1
10156 1
3685 1
29058 3
13563 1
19913 1
6738 1
10892 2
5204 1
25998 3
11964 1
18791 2
838 2
10649 1
28006 1
16764 3
12624 2
6432 3
5011 1
2795 3
13155 1
60 2
6948 2
26091 3
15083 3
6013 2
10351 2
28958 3
16188 3
15212 1
10714 1
15069 1
20320 2
19282 1
3745 2
28860 2
2577 2
17218 2
9462 3
7436 2
23951 3
20961 2
4899 1
18724 2
7469 3
16368 3
1620 2
26379 2
14931 3
14202 3
9743 1
18450 3
7830 3
27517 2
19117 1
23289 2
23958 3
8025 2
2801 2
772 3
10202 3
4749 1
8012 1
6175 2
16383 3
26109 2
8020 1
2964 1
23717 3
26966 2
13995 1
7937 2
1768 2
29178 2
24574 3
6321 2
12516 1
10983 1
7268 3
22504 3
13075 3
1474 2
2805 3
13451 3
1189 1
8590 2
15185 1
9343 1
25974 1
19893 3
13508 3
20825 2
5634 3
7384 2
4558 3
22737 3
6913 1
14123 2
16343 2
100 1
26866 2
17428 3
28262 3
24953 2
16254 2
26228 2
1006 2
20416 3
23108 3
29518 2
7720 2
7653 1
29697 1
29430 3
16798 2
25370 3
25848 2
17011 3
18332 2
12075 2
25813 3
4600 3
21350 2
9049 2
23096 2
18343 1
22763 3
24259 1
11273 2
13846 1
15339 1
24493 2
28010 1
12887 3
27790 3
128 2
5146 1
10404 3
5591 2
9722 3
7870 3
24179 2
20326 3
17716 3
22897 1
28183 2
6544 1
23017 3
919 2
12992 3
12166 3
14157 1
27003 1
11473 2
10847 1
1784 3
14587 2
17693 3
16715 3
20026 3
14191 2
7577 2
24452 2
23518 3
1029 3
15676 3
7589 1
